pmid	year	journal	title
22139581	2011	Epigenetics	EpiRegNet: constructing epigenetic regulatory network from high throughput gene expression data for humans.
22139016	2011	Nat. Struct. Mol. Biol.	X-chromosome hyperactivation in mammals via nonlinear relationships between chromatin states and transcription.
22136458	2011	Genome Biol.	RNA-seq in grain unveils fate of neo- and paleopolyploidization events in bread wheat (Triticum aestivum L.).
22135468	2011	Proc. Natl. Acad. Sci. U.S.A.	Dynamics of transcriptional start site selection during nitrogen stress-induced cell differentiation in Anabaena sp. PCC7120.
22135461	2011	Proc. Natl. Acad. Sci. U.S.A.	Sparse linear modeling of next-generation mRNA sequencing (RNA-Seq) data for isoform discovery and abundance estimation.
22133722	2011	Sci Transl Med	Personalized oncology through integrative high-throughput sequencing: a pilot study.
22133125	2011	BMC Genomics	Revealing the missing expressed genes beyond the human reference genome by RNA-Seq.
22130886	2011	Methods Mol. Biol.	How to analyze gene expression using RNA-sequencing data.
22130885	2011	Methods Mol. Biol.	An overview of the analysis of next generation sequencing data.
22129081	2011	Vet. Res.	Characterization of the abomasal transcriptome for mechanisms of resistance to gastrointestinal nematodes in cattle.
22128135	2011	Genome Res.	Transposase mediated construction of RNA-seq libraries.
22127579	2011	Stat Methods Med Res	Finding consistent patterns: a nonparametric approach for identifying differential expression in RNA-Seq data.
22125477	2011	PLoS Comput. Biol.	Construction and analysis of an integrated regulatory network derived from high-throughput sequencing data.
22123899	2011	Plant Physiol.	Cell walls of developing wheat starchy endosperm: comparison of composition and RNA-Seq transcriptome.
22120074	2011	Yi Chuan	[RNA-Seq and its applications: a new technology for transcriptomics].
22118946	2011	Neurobiol. Aging	Alternative splicing of mRNA in the molecular pathology of neurodegenerative diseases.
22118351	2011	BMC Genomics	Construction and evaluation of a whole genome microarray of Chlamydomonas reinhardtii.
22113879	2011	Genome Res.	Estimation of alternative splicing variability in human populations.
22113299	2011	Methods Mol. Biol.	Genome wide full-length transcript analysis using 5' and 3' paired-end-tag next generation sequencing (RNA-PET).
22113082	2011	Bioinformatics	GenomicTools: a computational platform for developing high-throughput analytics in genomics.
22113004	2011	Genome Med	RNA-Seq and find: entering the RNA deep field.
22112294	2011	Mol. Plant Pathol.	RNA-Seq reveals infection-related global gene changes in Phytophthora phaseoli, the causal agent of lima bean downy mildew.
22112144	2011	BMC Plant Biol.	Transcriptome analysis of ectopic chloroplast development in green curd cauliflower (Brassica oleracea L. var. botrytis).
22110684	2011	PLoS ONE	The post-apoptotic fate of RNAs identified through high-throughput sequencing of human hair.
22110045	2011	Genome Res.	Systematic identification of long noncoding RNAs expressed during zebrafish embryogenesis.
22110036	2011	Nucleic Acids Res.	LegumeIP: an integrative database for comparative genomics and transcriptomics of model legumes.
22104983	2011	J Vis Exp	Non-laser capture microscopy approach for the microdissection of discrete mouse brain regions for total RNA isolation and downstream next-generation sequencing and gene expression profiling.
22103967	2011	J. Proteome Res.	Protein identification using customized protein sequence databases derived from RNA-Seq data.
22102886	2011	PLoS ONE	An RNA-Seq strategy to detect the complete coding and non-coding transcriptome including full-length imprinted macro ncRNAs.
22102831	2011	PLoS Genet.	De novo origin of human protein-coding genes.
22099972	2011	BMC Bioinformatics	Identification and correction of systematic error in high-throughput sequence data.
22096484	2011	PLoS ONE	Transcriptome of small regulatory RNAs in the development of the zoonotic parasite Trichinella spiralis.
22095823	2011	Wiley Interdiscip Rev RNA	Genetic variation of pre-mRNA alternative splicing in human populations.
22090128	2011	J. Virol.	Identification of new viral genes and transcript isoforms during Epstein-Barr virus reactivation using RNA-Seq.
22087737	2011	BMC Bioinformatics	ReCount: a multi-experiment resource of analysis-ready RNA-seq gene count datasets.
22086960	2011	Nucleic Acids Res.	PrimerBank: a PCR primer database for quantitative gene expression analysis, 2012 update.
22086958	2011	Nucleic Acids Res.	DBTSS: DataBase of Transcriptional Start Sites progress report in 2012.
22086068	2011	Appl. Microbiol. Biotechnol.	RNA-Seq of the xylose-fermenting yeast Scheffersomyces stipitis cultivated in glucose or xylose.
22076420	2011	Mamm. Genome	Annotation of the domestic dog genome sequence: finding the missing genes.
22072384	2011	Bioinformatics	Using Poisson mixed-effects model to quantify transcript-level gene expression in RNA-Seq.
22067327	2011	BMC Genomics	Exploring the gonad transcriptome of two extreme male pigs with RNA-seq.
22064688	2011	J Vis Exp	Single read and paired end mRNA-Seq Illumina libraries from 10 nanograms total RNA.
22057340	2011	Plant Signal Behav	Pyrosequencing data reveals tissue-specific expression of lineage-specific transcripts in chickpea.
22056773	2011	Nat. Struct. Mol. Biol.	Total RNA sequencing reveals nascent transcription and widespread co-transcriptional splicing in the human brain.
22053076	2011	Bioinformatics	deepBlockAlign: a tool for aligning RNA-seq profiles of read block patterns.
22047402	2011	BMC Genomics	RNA-Seq improves annotation of protein-coding genes in the cucumber genome.
22047139	2011	BMC Genomics	RNA-Seq reveals genotype-specific molecular responses to water deficit in eucalyptus.
22046430	2011	PLoS ONE	RNA-Seq reveals an integrated immune response in nucleated erythrocytes.
22046362	2011	PLoS ONE	The transcriptome of the reference potato genome Solanum tuberosum Group Phureja clone DM1-3 516R44.
22043308	2011	PLoS ONE	RNA-Seq analyses generate comprehensive transcriptomic landscape and reveal complex transcript patterns in hepatocellular carcinoma.
22039562	2011	PLoS Negl Trop Dis	Proteomic analysis of excretory-secretory products of Heligmosomoides polygyrus assessed with next-generation sequencing transcriptomic information.
22039485	2011	PLoS ONE	A low-cost library construction protocol and data analysis pipeline for Illumina-based strand-specific multiplex RNA-seq.
22035604	2011	Genome Biol.	1, 2, 3: counting the fingers on a chicken wing.
27532058	2011	IEEE Int Conf Bioinform Biomed Workshops	Evaluation of Normalization Methods for RNA-Seq Gene Expression Estimation.
22034492	2011	Circ. Res.	Analysis of transcriptome complexity through RNA sequencing in normal and failing murine hearts.
22032952	2011	Genomics	Genome-wide transcriptome analysis in murine neural retina using high-throughput RNA sequencing.
22032724	2011	BMC Med Genomics	Identification of gene fusion transcripts by transcriptome sequencing in BRCA1-mutated breast cancers and cell lines.
22030749	2011	Sci Transl Med	The impact of a consortium of fermented milk strains on the gut microbiome of gnotobiotic mice and monozygotic twins.
22029708	2011	BMC Plant Biol.	Transcript profiling reveals expression differences in wild-type and glabrous soybean lines.
21988959	2011	BMC Bioinformatics	Detection of splicing events and multiread locations from RNA-seq data based on a geometric-tail (GT) distribution of intron length.
22019781	2011	Nat. Genet.	Evidence for compensatory upregulation of expressed X-linked genes in mammals, Caenorhabditis elegans and Drosophila melanogaster.
22009989	2011	Genome Res.	Fusobacterium nucleatum infection is prevalent in human colorectal carcinoma.
22008187	2011	BMC Genomics	Functional annotation of the transcriptome of Sorghum bicolor in response to osmotic stress and abscisic acid.
22006915	2011	Bioinformatics	Mapping personal functional data to personal genomes.
22004510	2011	BMC Genomics	Transcriptome map of mouse isochores.
21999603	2011	Biochemistry	The crystal structure of necrosis- and ethylene-inducing protein 2 from the causal agent of cacao's Witches' Broom disease reveals key elements for its activity.
21998740	2011	PLoS ONE	S-MART, a software toolbox to aid RNA-Seq data analysis.
21998647	2011	PLoS ONE	GENE-counter: a computational pipeline for the analysis of RNA-Seq data for gene expression differences.
21998292	2011	Mol. Pharmacol.	The role of CYP3A4 mRNA transcript with shortened 3'-untranslated region in hepatocyte differentiation, liver development, and response to drug induction.
21994224	2011	Bioinformatics	Pyicos: a versatile toolkit for the analysis of high-throughput sequencing data.
21987387	2011	Genome Biol Evol	Nonrandom gene loss from the Drosophila miranda neo-Y chromosome.
21987089	2011	DNA Res.	RNA-Seq analysis of a soybean near-isogenic line carrying bacterial leaf pustule-resistant and -susceptible alleles.
21985610	2011	BMC Genomics	Comparative analysis of neural transcriptomes and functional implication of unannotated intronic expression.
21983960	2011	Nat. Methods	Proteomic and phosphoproteomic comparison of human ES and iPS cells.
21976736	2011	Nucleic Acids Res.	RNA-seq analysis of small RNPs in Trypanosoma brucei reveals a rich repertoire of non-coding RNAs.
21976420	2011	Bioinformatics	RNA-Seq analysis in MeV.
21962126	2011	BMC Genomics	Single-nucleotide resolution analysis of the transcriptome structure of Clostridium beijerinckii NCIMB 8052 using RNA-Seq.
21960545	2011	Genome Res.	Accurate identification of A-to-I RNA editing in human by transcriptome sequencing.
21957244	2011	J. Neurosci.	Activation of postnatal neural stem cells requires nuclear receptor TLX.
21954346	2011	Int J Mol Sci	Identification and role of regulatory non-coding RNAs in Listeria monocytogenes.
21951788	2011	BMC Plant Biol.	From RNA-seq to large-scale genotyping - genomics resources for rye (Secale cereale L.).
21951053	2011	J. Comput. Biol.	IsoLasso: a LASSO regression approach to RNA-Seq based transcriptome assembly.
21946353	2011	Nat. Genet.	Transposon-mediated rewiring of gene regulatory networks contributed to the evolution of pregnancy in mammals.
21943893	2011	Meth. Enzymol.	A strand-specific library preparation protocol for RNA sequencing.
21941622	2011	Genes Cancer	The decade of the epigenomes?
21937723	2011	Mol. Biol. Cell	Functional analysis of the microtubule-interacting transcriptome.
21936919	2011	BMC Genomics	Genomic insights into an obligate epibiotic bacterial predator: Micavibrio aeruginosavorus ARL-13.
21935890	2011	Wiley Interdiscip Rev RNA	HITS-CLIP: panoramic views of protein-RNA regulation in living cells.
21919057	2011	Yeast	Pronounced and extensive microtubule defects in a Saccharomyces cerevisiae DIS3 mutant.
21915259	2011	PLoS ONE	RNA-Seq of human neurons derived from iPS cells reveals candidate long non-coding RNAs involved in neurogenesis and neuropsychiatric disorders.
21914722	2011	Nucleic Acids Res.	Integrated genome-wide analysis of transcription factor occupancy, RNA polymerase II binding and steady-state RNA levels identify differentially regulated functional gene classes.
21914480	2011	Neurobiol. Dis.	Better understanding of mechanisms of schizophrenia and bipolar disorder: from human gene expression profiles to mouse models.
21910825	2011	J Integr Plant Biol	Exploring the Transcriptome Landscape of Pomegranate Fruit Peel for Natural Product Biosynthetic Gene and SSR Marker Discovery(F).
21908900	2011	J Integr Bioinform	Identification of common carp innate immune genes with whole-genome sequencing and RNA-Seq data.
21904439	2011	Bioinformation	DEB: A web interface for RNA-seq digital gene expression analysis.
21903743	2011	Genome Res.	Differential expression in RNA-seq: a matter of depth.
21900194	2011	Blood	Genome-wide ChIP-Seq reveals a dramatic shift in the binding of the transcription factor erythroid Kruppel-like factor during erythrocyte differentiation.
21897427	2011	Nat. Rev. Genet.	Next-generation transcriptome assembly.
21896509	2011	Bioinformatics	SpliceTrap: a method to quantify alternative splicing under single cellular conditions.
21896507	2011	Bioinformatics	wapRNA: a web-based application for the processing of RNA sequences.
21892738	2011	Dev. Genes Evol.	Wnt gene loss in flatworms.
21890647	2011	Genes Dev.	Integrative annotation of human large intergenic noncoding RNAs reveals global properties and specific subclasses.
21889891	2011	Curr. Biol.	Preservation of the Y transcriptome in a 10-million-year-old plant sex chromosome system.
21889483	2011	Anal. Biochem.	Local and global factors affecting RNA sequencing analysis.
21888672	2011	BMC Genomics	Refining transcriptional programs in kidney development by integration of deep RNA-sequencing and array-based spatial profiling.
21887364	2011	PLoS ONE	Comparative transcriptome analyses indicate molecular homology of zebrafish swimbladder and mammalian lung.
21886783	2011	PLoS ONE	The disequilibrium of nucleosomes distribution along chromosomes plays a functional and evolutionarily role in regulating gene expression.
21886604	2011	Front Neurosci	Genome-Wide Gene Expression Profiling of Nucleus Accumbens Neurons Projecting to Ventral Pallidum Using both Microarray and Transcriptome Sequencing.
21880599	2011	Nucleic Acids Res.	Duplex-specific nuclease efficiently removes rRNA for prokaryotic RNA-seq.
21876675	2011	PLoS Genet.	An EMT-driven alternative splicing program occurs in human breast cancer and modulates cellular phenotype.
21873452	2011	Genome Res.	A powerful and flexible statistical framework for testing hypotheses of allele-specific gene expression from RNA-seq data.
21863565	2011	Genet. Mol. Res.	Application of RNA-seq to reveal the transcript profile in bacteria.
21863485	2011	Methods Mol. Biol.	RNA sequencing.
21863128	2011	Cancer Inform	On differential gene expression using RNA-Seq data.
21862479	2011	J. Exp. Bot.	Lignin metabolism has a central role in the resistance of cotton to the wilt fungus Verticillium dahliae as revealed by RNA-Seq-dependent transcriptional analysis and histochemistry.
21858033	2011	PLoS ONE	Annotation of two large contiguous regions from the Haemonchus contortus genome using RNA-seq and comparative analysis with Caenorhabditis elegans.
21854355	2011	Recent Pat Food Nutr Agric	Recent applications of DNA sequencing technologies in food, nutrition and agriculture.
21852959	2011	PLoS Genet.	Analysis of DNA methylation in a three-generation family reveals widespread genetic influence on epigenetic regulation.
21852532	2011	Genes Dev.	LRH-1 and PTF1-L coregulate an exocrine pancreas-specific transcriptional network for digestive function.
21850022	2011	J. Invest. Dermatol.	Transcriptional profiling of psoriasis using RNA-seq reveals previously unidentified differentially expressed genes.
21844123	2011	Genome Res.	Digital gene expression for non-model organisms.
21843873	2011	Cell Host Microbe	RNA-Seq-based monitoring of infection-linked changes in Vibrio cholerae gene expression.
21842898	2011	Environ. Sci. Technol.	Bioaccumulation and effects of CdTe/CdS quantum dots on Chlamydomonas reinhardtii - nanoparticles or the free ions?
21838806	2011	Biometrics	A statistical framework for eQTL mapping using RNA-seq data.
21835007	2011	Genome Biol.	TopHat-Fusion: an algorithm for discovery of novel fusion transcripts.
21834575	2011	Chem. Res. Toxicol.	Comparing next-generation sequencing and microarray technologies in a toxicological study of the effects of aristolochic acid on rat kidneys.
21828280	2011	Genetics	Genome evolution and meiotic maps by massively parallel DNA sequencing: spotted gar, an outgroup for the teleost genome duplication.
21824971	2011	Bioinformatics	FDM: a graph-based statistical method to detect differential transcription using RNA-seq data.
21818683	2011	Plant Mol. Biol.	RNA-seq discovery, functional characterization, and comparison of sesquiterpene synthases from Solanum lycopersicum and Solanum habrochaites trichomes.
21816910	2011	Genome Res.	Synthetic spike-in standards for RNA-seq experiments.
21816880	2011	Microbiology (Reading, Engl.)	Quantitative RNA-seq analysis of the Campylobacter jejuni transcriptome.
21816040	2011	BMC Bioinformatics	RSEM: accurate transcript quantification from RNA-Seq data with or without a reference genome.
21811850	2011	Plant Mol. Biol.	RNA-Seq analysis and de novo transcriptome assembly of Hevea brasiliensis.
21811232	2011	Mol. Syst. Biol.	AlleleSeq: analysis of allele-specific expression and binding in a network framework.
21810900	2011	Bioinformatics	A powerful and flexible approach to the analysis of RNA sequence count data.
21806811	2011	BMC Syst Biol	Inferring causal genomic alterations in breast cancer using gene expression data.
21804560	2011	Nat. Biotechnol.	Transcriptome sequencing across a prostate cancer cohort identifies PCAT-1, an unannotated lincRNA implicated in disease progression.
21801258	2011	Mol. Ecol.	Profiling gene expression responses of coral larvae (Acropora millepora) to elevated temperature and settlement inducers using a novel RNA-Seq procedure.
21797991	2011	Genome Biol.	ExpressionPlot: a web-based framework for analysis of RNA-Seq and microarray gene expression data.
21796119	2011	Nature	Frequent mutation of histone-modifying genes in non-Hodgkin lymphoma.
21795323	2011	Bioinformatics	RseqFlow: workflows for RNA-Seq data analysis.
21788681	2011	J Integr Bioinform	Data partitioning enables the use of standard SOAP Web Services in genome-scale workflows.
21775302	2011	Bioinformatics	Comparative analysis of RNA-Seq alignment algorithms and the RNA-Seq unified mapper (RUM).
21771864	2011	Plant Cell Physiol.	De novo assembly of expressed transcripts and global analysis of the Phalaenopsis aphrodite transcriptome.
21771300	2011	BMC Bioinformatics	Bias detection and correction in RNA-Sequencing data.
21768221	2011	RNA	Assessing computational tools for the discovery of small RNA genes in bacteria.
21764938	2011	J. Bacteriol.	An integrated proteomics/transcriptomics approach points to oxygen as the main electron sink for methanol metabolism in Methylotenera mobilis.
21764162	2011	Trends Biotechnol.	Advances in bacterial transcriptome and transposon insertion-site profiling using second-generation sequencing.
21749710	2011	BMC Bioinformatics	Algal Functional Annotation Tool: a web-based analysis suite to functionally interpret large gene lists using integrated annotation and expression data.
21749428	2011	Anim. Genet.	A high-resolution comparative map of porcine chromosome 4 (SSC4).
21747384	2011	Nat. Biotechnol.	RNA-Seq unleashed.
21745473	2011	Exp. Parasitol.	Exploring the Schistosoma mansoni adult male transcriptome using RNA-seq.
21737426	2011	Nucleic Acids Res.	Whole-transcriptome RNAseq analysis from minute amount of total RNA.
21736741	2011	BMC Bioinformatics	ReadDB provides efficient storage for mapped short reads.
21733148	2011	Genome Biol.	A comparative analysis of DNA methylation across human embryonic stem cell lines.
21731673	2011	PLoS ONE	Deterministic and stochastic allele specific gene expression in single mouse blastomeres.
21731642	2011	PLoS ONE	Poly (A)+ transcriptome assessment of ERBB2-induced alterations in breast cell lines.
21729270	2011	BMC Genomics	An efficient approach to finding Siraitia grosvenorii triterpene biosynthetic genes by RNA-seq and digital gene expression analysis.
21729267	2011	BMC Genomics	Identification of lignin genes and regulatory sequences involved in secondary cell wall formation in Acacia auriculiformis and Acacia mangium via de novo transcriptome sequencing.
21724936	2011	Eukaryotic Cell	Global transcriptome changes underlying colony growth in the opportunistic human pathogen Aspergillus fumigatus.
21714929	2011	BMC Bioinformatics	SeqGene: a comprehensive software solution for mining exome- and transcriptome- sequencing data.
21711558	2011	BMC Genomics	Directional RNA deep sequencing sheds new light on the transcriptional response of Anabaena sp. strain PCC 7120 to combined-nitrogen deprivation.
21707733	2011	FEMS Microbiol. Lett.	Tight control of mycotoxin biosynthesis gene expression in Aspergillus flavus by temperature as revealed by RNA-Seq.
21702940	2011	BMC Bioinformatics	Cell subset prediction for blood genomic studies.
21701496	2011	Cell Death Differ.	Transcription factor TEAD4 regulates expression of myogenin and the unfolded protein response genes during C2C12 cell differentiation.
21698376	2011	J. Appl. Genet.	Sequencing technologies and genome sequencing.
21697827	2011	Nature	XUTs are a class of Xrn1-sensitive antisense regulatory non-coding RNA in yeast.
21697122	2011	Bioinformatics	Identification of novel transcripts in annotated genomes using RNA-Seq.
21685096	2011	Bioinformatics	Characterization and improvement of RNA-Seq precision in quantitative transcript expression profiling.
21682852	2011	BMC Bioinformatics	Querying large read collections in main memory: a versatile data structure.
21666053	2011	Blood	PR-domain-containing Mds1-Evi1 is critical for long-term hematopoietic stem cell function.
21663663	2011	BMC Genomics	A tissue-specific landscape of sense/antisense transcription in the mouse intestine.
21654674	2011	Mol. Syst. Biol.	RNA sequencing reveals two major classes of gene expression levels in metazoan cells.
21649912	2011	BMC Bioinformatics	Proportion statistics to detect differentially expressed genes: a comparison with log-ratio statistics.
21645359	2011	BMC Genomics	RNA-seq: technical variability and sampling.
21641996	2011	Insect Biochem. Mol. Biol.	Pyrosequencing-based expression profiling and identification of differentially regulated genes from Manduca sexta, a lepidopteran model insect.
21636547	2011	Cancer Prev Res (Phila)	Characterizing the impact of smoking and lung cancer on the airway transcriptome using RNA-Seq.
21629843	2011	Front Psychiatry	Functional genomic and proteomic analysis reveals disruption of myelin-related genes and translation in a mouse model of early life neglect.
21628401	2011	Blood	Megakaryocytes differentially sort mRNAs for matrix metalloproteinases and their inhibitors into platelets: a mechanism for regulating synthetic events.
21627854	2011	BMC Biol.	Microarrays, deep sequencing and the true measure of the transcriptome.
21625565	2011	PLoS Comput. Biol.	deFuse: an algorithm for gene fusion discovery in tumor RNA-Seq data.
21623353	2011	Nat. Methods	Computational methods for transcriptome annotation and quantification using RNA-seq.
21622957	2011	Nucleic Acids Res.	DARIO: a ncRNA detection and analysis tool for next-generation sequencing experiments.
21619637	2011	BMC Genomics	Transcriptome profiling of chemosensory appendages in the malaria vector Anopheles gambiae reveals tissue- and sex-specific signatures of odor coding.
21609454	2011	BMC Genomics	Transcriptomic assessment of resistance to effects of an aryl hydrocarbon receptor (AHR) agonist in embryos of Atlantic killifish (Fundulus heteroclitus) from a marine Superfund site.
21609443	2011	BMC Dev. Biol.	The zebrafish transcriptome during early development.
21603639	2011	PLoS ONE	The sensitivity of massively parallel sequencing for detecting candidate infectious agents associated with human tissue.
21596849	2011	Blood	Genome-wide RNA-seq analysis of human and mouse platelet transcriptomes.
21596789	2011	Bioinformatics	GenPlay, a multipurpose genome analyzer and browser.
21595983	2011	Biol. Direct	ConReg-R: Extrapolative recalibration of the empirical distribution of p-values to improve false discovery rate estimates.
21593131	2011	Bioinformatics	FusionMap: detecting fusion genes from next-generation sequencing data at base-pair resolution.
21584650	2011	Genetica	New approaches to Prunus transcriptome analysis.
21576222	2011	Nucleic Acids Res.	Sequence-specific error profile of Illumina sequencers.
21575597	2011	Biochem. Biophys. Res. Commun.	Observations on novel splice junctions from RNA sequencing data.
21575225	2011	BMC Bioinformatics	NSMAP: a method for spliced isoforms identification and quantification from RNA-Seq.
21573114	2011	PLoS ONE	Protocol dependence of sequencing-based gene expression measurements.
21573023	2011	PLoS ONE	Deep sequencing reveals direct targets of gammaherpesvirus-induced mRNA decay and suggests that multiple mechanisms govern cellular transcript escape.
21572440	2011	Nat. Biotechnol.	Full-length transcriptome assembly from RNA-Seq data without a reference genome.
21569352	2011	BMC Genomics	Detecting copy number status and uncovering subclonal markers in heterogeneous tumor biopsies.
21548810	2011	J. Comput. Biol.	Gene expression complex networks: synthesis, identification, and analysis.
21546395	2011	Bioinformatics	FusionHunter: identifying fusion transcripts in cancer using paired-end RNA-seq.
21543516	2011	Genome Res.	Characterization of the single-cell transcriptional landscape by highly multiplex RNA-seq.
21542576	2011	Environ. Sci. Technol.	Novel computational identification of highly selective biomarkers of pollutant exposure.
21536723	2011	Genome Res.	Transcript amplification from single bacterium for transcriptome analysis.
21536721	2011	Genome Res.	RNA-sequence analysis of human B-cells.
21536129	2011	Neurobiol. Dis.	Ethanol modulation of gene networks: implications for alcoholism.
21535243	2011	Mol. Microbiol.	Contribution of Hfq to photooxidative stress resistance and global regulation in Rhodobacter sphaeroides.
21533138	2011	PLoS ONE	Massive-scale RNA-Seq analysis of non ribosomal transcriptome in human trisomy 21.
21523934	2011	J Bioinform Comput Biol	Lex-SVM: exploring the potential of exon expression profiling for disease classification.
21517792	2011	Biometrics	BM-map: Bayesian mapping of multireads for next-generation sequencing data.
21515359	2011	Genomics	A multiplex RNA-seq strategy to profile poly(A+) RNA: application to analysis of transcription response and 3' end formation.
21507250	2011	BMC Genomics	Sequencing and characterization of the guppy (Poecilia reticulata) transcriptome.
21504602	2011	Algorithms Mol Biol	Estimation of alternative splicing isoform frequencies from RNA-Seq data.
21504589	2011	BMC Genomics	Using RNA-Seq for gene identification, polymorphism detection and transcript profiling in two alfalfa genotypes with divergent cell wall composition in stems.
21498682	2011	Plant Cell	Systems biology approach in Chlamydomonas reveals connections between copper nutrition and multiple metabolic steps.
21498551	2011	Brief. Bioinformatics	Design and validation issues in RNA-seq experiments.
21494657	2011	PLoS ONE	Network-guided analysis of genes with altered somatic copy number and gene expression reveals pathways commonly perturbed in metastatic melanoma.
21494551	2011	PLoS ONE	Second-generation sequencing supply an effective way to screen RNAi targets in large scale for potential application in pest insect control.
21490097	2011	J. Virol.	Genome-wide analysis of the 5' and 3' ends of vaccinia virus early mRNAs delineates regulatory sequences of annotated and anomalous transcripts.
21486238	2011	BioTechniques	Method for improved Illumina sequencing library preparation using NuGEN Ovation RNA-Seq System.
21478487	2011	Bioinformatics	Comrad: detection of expressed rearrangements by integrated analysis of RNA-Seq and low coverage genome sequence data.
21472699	2011	Curr Protoc Mol Biol	Construction of normalized RNA-seq libraries for next-generation sequencing using the crab duplex-specific nuclease.
21468032	2011	EMBO J.	RNA-Seq analysis in mutant zebrafish reveals role of U1C protein in alternative splicing regulation.
21467263	2011	MBio	Directed culturing of microorganisms using metatranscriptomics.
21466860	2011	Comp. Biochem. Physiol. C Toxicol. Pharmacol.	Identification of transcriptome SNPs between Xiphophorus lines and species for assessing allele specific gene expression within F₁ interspecies hybrids.
21464311	2011	Proc. Natl. Acad. Sci. U.S.A.	Substance-specific and shared transcription and epigenetic changes in the human hippocampus chronically exposed to cocaine and alcohol.
21455298	2011	PLoS ONE	Effects of nickel treatment on H3K4 trimethylation and gene expression.
21455293	2011	PLoS ONE	Evaluating gene expression in C57BL/6J and DBA/2J mouse striatum using RNA-Seq and microarrays.
21448463	2011	PLoS ONE	Alternative splicing and nonsense-mediated RNA decay contribute to the regulation of SHOX expression.
21447097	2011	Dev. Growth Differ.	Developmental changes in transcriptional profiles.
21435219	2011	BMC Genomics	Composite transcriptome assembly of RNA-seq data in a sheep model for delayed bone healing.
21431765	2011	Methods Mol. Biol.	Ribosomal RNA depletion for massively parallel bacterial RNA-sequencing applications.
21431761	2011	Methods Mol. Biol.	RNA sequencing and quantitation using the Helicos Genetic Analysis System.
21427194	2011	Bioinformatics	ExpEdit: a webserver to explore human RNA editing in RNA-Seq experiments.
21419743	2011	Stem Cell Res	In vitro culture and characterization of putative porcine embryonic germ cells derived from domestic breeds and Yucatan mini pig embryos at Days 20-24 of gestation.
21410990	2011	BMC Bioinformatics	AnyExpress: integrated toolkit for analysis of cross-platform gene expression data using a fast interval matching algorithm.
21410973	2011	Genome Biol.	Improving RNA-Seq expression estimates by correcting for fragment bias.
21398260	2011	Plant Physiol.	Silencing of soybean seed storage proteins results in a rebalanced protein composition preserving seed protein content without major collateral changes in the metabolome and transcriptome.
21396121	2011	BMC Dev. Biol.	Microarrays and RNA-Seq identify molecular mechanisms driving the end of nephron production.
21389008	2011	Brief Funct Genomics	A comparison of analog and Next-Generation transcriptomic tools for mammalian studies.
21385047	2011	J. Comput. Biol.	Accurate estimation of expression levels of homologous genes in RNA-seq experiments.
21385036	2011	J. Comput. Biol.	Inference of isoforms from short sequence reads.
21379566	2011	PLoS Pathog.	Targeted disruption of py235ebp-1: invasion of erythrocytes by Plasmodium yoelii using an alternative Py235 erythrocyte binding protein.
21375749	2011	Virol. J.	Breaking the 1000-gene barrier for Mimivirus using ultra-deep genome and transcriptome sequencing.
21372179	2011	Genome Res.	Genome-wide characterization of transcriptional start sites in humans by integrative transcriptome analysis.
21370089	2011	Methods Mol. Biol.	Insights into global mechanisms and disease by gene expression profiling.
21370044	2011	Methods Mol. Biol.	Identifying mRNA editing deaminase targets by RNA-Seq.
21368758	2011	Nature	MHC class II transactivator CIITA is a recurrent gene fusion partner in lymphoid cancers.
21366916	2011	BMC Genet.	PoPoolation DB: a user-friendly web-based database for the retrieval of natural polymorphisms in Drosophila.
21365495	2011	Methods Mol. Biol.	RNA-seq analysis of gene expression and alternative splicing by double-random priming strategy.
21365258	2011	Photosyn. Res.	The carbonic anhydrase isoforms of Chlamydomonas reinhardtii: intracellular location, expression, and physiological roles.
21356090	2011	BMC Genomics	Deep sequencing of the Camellia sinensis transcriptome revealed candidate genes for major metabolic pathways of tea-specific compounds.
21355038	2011	Nucleic Acids Res.	Integrative genomic analysis of human ribosomal DNA.
21349863	2011	Bioinformatics	ACT: aggregation and correlation toolbox for analyses of genome tracks.
21347206	2011	PLoS ONE	Characterization of the contradictory chromatin signatures at the 3' exons of zinc finger genes.
21346796	2011	PLoS Biol.	Noncanonical compensation of zygotic X transcription in early Drosophila melanogaster development revealed through single-embryo RNA-seq.
21342535	2011	BMC Med Genomics	Integrative analysis of next generation sequencing for small non-coding RNAs and transcriptional regulation in Myelodysplastic Syndromes.
21333003	2011	BMC Genomics	Identification, variation and transcription of pneumococcal repeat sequences.
21330288	2011	Bioinformatics	Sensitive gene fusion detection using ambiguously mapping RNA-Seq read pairs.
21326336	2011	ISME J	RNA-seq reveals cooperative metabolic interactions between two termite-gut spirochete species in co-culture.
21324185	2011	BMC Bioinformatics	Support vector machines-based identification of alternative splicing in Arabidopsis thaliana from whole-genome tiling arrays.
21318414	2011	Semin Immunopathol	Advances of genomic science and systems biology in renal transplantation: a review.
21317366	2011	Proc. Natl. Acad. Sci. U.S.A.	Pan-genome of the dominant human gut-associated archaeon, Methanobrevibacter smithii, studied in twins.
21317363	2011	Proc. Natl. Acad. Sci. U.S.A.	Human transcriptome array for high-throughput clinical studies.
21317189	2011	Nucleic Acids Res.	Isoform-level microRNA-155 target prediction using RNA-seq.
21310039	2011	Genome Biol.	Haplotype and isoform specific expression estimation using multi-mapping RNA-seq reads.
