pmid	year	count	title	otherid
1904468	2007	5	CTCF Genomic Binding Sites in <italic>Drosophila</italic> and the Organisation of the Bithorax Complex	17616980
1949829	2007	4	Transcriptome profiling of the small intestinal epithelium in germfree versus conventional piglets	17615075
1940012	2007	2	Trichostatin A effects on gene expression in the protozoan parasite <italic>Entamoeba histolytica</italic>	17612405
1940051	2007	2	The Role of PPARs in Lung Fibrosis	17710235
1945078	2007	2	Structural Basis of PP2A Inhibition by Small t Antigen	17608567
1934378	2007	1	Recovery of fitness of a live attenuated simian immunodeficiency virus through compensation in both the coding and non-coding regions of the viral genome	17608929
2394746	2007	1	The calpains: modular designs and functional diversity	17608959
2064413	2007	2	Regulation of secretory transport by protein kinase D&#x2013;mediated phosphorylation of the ceramide transfer protein	17591919
1949818	2007	1	Small but versatile: the extraordinary functional and structural diversity of the &#x3B2;-grasp fold	17605815
1941737	2007	1	Gene transfer to pre-hematopoietic and committed hematopoietic precursors in the early mouse Yolk Sac: a comparative study between <italic>in situ </italic>electroporation and retroviral transduction	17605779
1931443	2007	3	Vertebrate DM domain proteins bind similar DNA sequences and can heterodimerize on DNA	17605809
2682329	2007	1	Generation of mice with a conditional <italic>Foxp2</italic> null allele	17619227
2882585	2007	1	Zinc deficiency negatively affects alkaline phosphatase and the concentration of Ca, Mg and P in rats	20535396
2776543	2007	1	Global gene expression profiling of ischemic preconditioning in the rat retina	17653046
2394777	2007	2	Morphine effects on striatal transcriptome in mice	17598886
1914359	2007	2	A gene transcription signature associated with hormone independence in a subset of both breast and prostate cancers	17598908
1891436	2007	2	Triterpenoids Display Single Agent Anti-tumor Activity in a Transgenic Mouse Model of Chronic Lymphocytic Leukemia and Small B Cell Lymphoma	17593960
2206335	2007	1	Constitutive upregulation of the transforming growth factor-&#x3B2; pathway in rheumatoid arthritis synovial fibroblasts	17594488
2394772	2007	2	Evolutionary history and functional implications of protein domains and their combinations in eukaryotes	17588271
1933436	2007	1	Sequence analysis of coding and 3' and 5' flanking regions of the epithelial sodium channel &#x3B1;, &#x3B2;, and &#x3B3; genes in Dahl S <italic>versus </italic>R rats	17592634
1933421	2007	1	Protein Kinase D regulates several aspects of development in <italic>Drosophila melanogaster</italic>	17592635
1933416	2007	14	Mutations in the 3'-untranslated region of <italic>GATA4 </italic>as molecular hotspots for congenital heart disease (CHD)	17592645
1950541	2007	1	Delta&#x2013;Notch&#x2014;and then? Protein interactions and proposed modes of repression by Hes and Hey bHLH factors	17586813
1935018	2007	1	The novel PIAS-like protein hZimp10 is a transcriptional co-activator of the p53 tumor suppressor	17584785
2774458	2007	3	A microarray analysis of retinal transcripts that are controlled by image contrast in mice	17653032
2064367	2007	10	Regulation of synaptic growth and maturation by a synapse-associated E3 ubiquitin ligase at the neuromuscular junction	17576800
1935010	2007	24	A novel endonuclease activity associated with the <italic>Arabidopsis</italic> ortholog of the 30-kDa subunit of cleavage and polyadenylation specificity factor	17576667
1933229	2007	1	oPOSSUM: integrated tools for analysis of regulatory motif over-representation	17576675
1929063	2007	2	Molecular determinants of caste differentiation in the highly eusocial honeybee <italic>Apis mellifera</italic>	17577409
1906771	2007	1	Towards the ictalurid catfish transcriptome: generation and analysis of 31,215 catfish ESTs	17577415
1906770	2007	1	Generation and analysis of expressed sequence tags from the ciliate protozoan parasite <italic>Ichthyophthirius multifiliis</italic>	17577414
2779900	2007	8	Genome-Wide Analysis of <italic>LIM</italic> Gene Family in <italic>Populus trichocarpa</italic>, <italic>Arabidopsis thaliana</italic>, and <italic>Oryza sativa</italic>	17573466
2736996	2007	12	Gene Expression Profiling in Familial Adenomatous Polyposis Adenomas and Desmoid Disease	19725988
1891329	2007	2	Twin RNA Polymerase&#x2013;Associated Proteins Control Virulence Gene Expression in <named-content content-type="genus-species">Francisella tularensis</named-content>	17571921
1906836	2007	2	A Three Stage Integrative Pathway Search (<italic>TIPS</italic><sup>&#xA9;</sup>) framework to identify toxicity relevant genes and pathways	17570844
1904229	2007	6	Zfra affects TNF-mediated cell death by interacting with death domain protein TRADD and negatively regulates the activation of NF-&#x3BA;B, JNK1, p53 and WOX1 during stress response	17567906
1888727	2007	9	Large Scale Gene Expression Profiles of Regenerating Inner Ear Sensory Epithelia	17565378
1885217	2007	1	Mutants in the Mouse NuRD/Mi2 Component P66&#x3B1; Are Embryonic Lethal	17565372
1913522	2007	9	Genome-wide changes accompanying knockdown of fatty acid synthase in breast cancer	17565694
1904203	2007	2	Characterization of microRNA expression profiles in normal human tissues	17565689
2644270	2009	1	Regulation of Cellular Metabolism and Cytokines by the Medicinal Herb Feverfew in the Human Monocytic THP-1 Cells	18955216
2394760	2007	11	Large-scale identification of human genes implicated in epidermal barrier function	17562024
1940098	2007	1	Polymorphisms in Nucleotide Excision Repair Genes, Arsenic Exposure, and Non-Melanoma Skin Cancer in New Hampshire	17687452
1904436	2007	1	High occurrence of <italic>BRCA1 </italic>intragenic rearrangements in hereditary breast and ovarian cancer syndrome in the Czech Republic	17561994
2174413	2007	1	Effects of Endocrine Disruptors on Dehydroepiandrosterone Sulfotransferase and Enzymes Involved in PAPS Synthesis: Genomic and Nongenomic Pathways	18174950
1913510	2007	2	<italic>Zac1 </italic>functions through <italic>TGF&#x3B2;II </italic>to negatively regulate cell number in the developing retina	17559664
1904434	2007	11	Common molecular pathways involved in human CD133+/CD34+ progenitor cell expansion and cancer	17559657
1904355	2007	2	A Transcriptional Program Mediating Entry into Cellular Quiescence	17559306
1929101	2007	1	Molecular response to aromatase inhibitor treatment in primary breast cancer	17555561
1906746	2007	1	Repressor element-1 silencing transcription factor/neuronal restrictive silencer factor (REST/NRSF) can regulate HSV-1 immediate-early transcription via histone modification	17555596
2717835	2007	1	Mouse Germ Cell Development <italic>in-vivo</italic> and <italic>in-vitro</italic>	19662207
1919501	2007	2	Effects of nucleic acid local structure and magnesium ions on minus-strand transfer mediated by the nucleic acid chaperone activity of HIV-1 nucleocapsid protein	17553835
1904239	2007	1	Identification of novel androgen receptor target genes in prostate cancer	17553165
1904238	2007	3	Androgen-regulated genes differentially modulated by the androgen receptor coactivator L-dopa decarboxylase in human prostate cancer cells	17553164
1904204	2007	4	Global gene expression profiling in human lung cells exposed to cobalt	17553155
2884955	2007	2	Control of Rta expression critically determines transcription of viral and cellular genes following gammaherpesvirus infection	17485528
1894632	2007	2	A set of stage-specific gene transcripts identified in EK stage X and HH stage 3 chick embryos	17540039
1885280	2007	2	Genome-Wide Analysis of KAP1 Binding Suggests Autoregulation of KRAB-ZNFs	17542650
3692308	2007	1	Polarization of T Lymphocytes Is Regulated by Mesenchymal Stem Cells in NZBWF1 and BALB/c Mice	
1920264	2007	11	Profiling the DNA-binding specificities of engineered Cys2His2 zinc finger domains using a rapid cell-based method	17537811
1933188	2007	52	Zinc Finger Targeter (ZiFiT): an engineered zinc finger/target site design tool	17526515
1904223	2007	1	Cross-study analysis of gene expression data for intermediate neuroblastoma identifies two biological subtypes	17531100
2779897	2007	3	Merging Mouse Transcriptome Analyses with Parkinson's Disease Linkage Studies	17522092
1929158	2007	2	A systematic comparative and structural analysis of protein phosphorylation sites based on the mtcPTM database	17521420
1920238	2007	1	Aprataxin, causative gene product for EAOH/AOA1, repairs DNA single-strand breaks with damaged 3&#x2032;-phosphate and 3&#x2032;-phosphoglycolate ends	17519253
2064209	2007	4	Zinc is a novel intracellular second messenger	17502426
1885802	2007	1	Down-regulation of human topoisomerase II&#x3B1; expression correlates with relative amounts of specificity factors Sp1 and Sp3 bound at proximal and distal promoter regions	17511886
1876599	2007	1	Functional and biological properties of the nuclear receptor coregulator PELP1/MNAR	17525794
1929154	2007	1	A global view of gene expression in lithium and zinc treated sea urchin embryos: new components of gene regulatory networks	17506889
1885806	2007	4	Novel subdomains of the mouse olfactory bulb defined by molecular heterogeneity in the nascent external plexiform and glomerular layers	17506891
1885259	2007	4	Silencing of core transcription factors in human EC cells highlights the importance of autocrine FGF signaling for self-renewal	17506876
1876803	2007	1	Pharmacogenomics and the Yin/Yang actions of ginseng: anti-tumor, angiomodulating and steroid-like activities of ginsenosides	17502003
1868043	2007	8	<italic>Drosophila</italic> Brakeless Interacts with Atrophin and Is Required for Tailless-Mediated Transcriptional Repression in Early Embryos 	17503969
1868041	2007	1	Isoform-Specific Potentiation of Stem and Progenitor Cell Engraftment by <italic>AML1/RUNX1</italic> 	17503961
2118592	2007	4	CD8 single-cell gene coexpression reveals three different effector types present at distinct phases of the immune response	17485515
2118575	2007	2	Semaphorin 7A plays a critical role in TGF-&#x3B2;<sub>1</sub>&#x2013;induced pulmonary fibrosis	17485510
1929156	2007	1	Genome-wide identification of novel expression signatures reveal distinct patterns and prevalence of binding motifs for p53, nuclear factor-&#x3BA;B and other signal transcription factors in head and neck squamous cell carcinoma	17498291
1914303	2007	2	Lung response to <italic>Bordetella pertussis</italic> infection in mice identified by gene-expression profiling	17487483
1876249	2007	3	<italic>Tracembler </italic>&#x2013; software for <italic>in-silico </italic>chromosome walking in unassembled genomes	17490482
1876218	2007	1	Structural and functional insights into Mimivirus ORFans	17490476
1920248	2007	10	Pathogen-induced binding of the soybean zinc finger homeodomain proteins GmZF-HD1 and GmZF-HD2 to two repeats of ATTA homeodomain binding site in the calmodulin isoform 4 <italic>(GmCaM4)</italic> promoter	17485478
1878502	2007	2	A search engine to identify pathway genes from expression data on multiple organisms	17477880
1864993	2007	1	Identification of a Novel Polyomavirus from Patients with Acute Respiratory Tract Infections	17480120
1904299	2007	2	Transcription of the human cell cycle regulated BUB1B gene requires hStaf/ZNF143	17478512
1904296	2007	9	Rational design of an estrogen receptor mutant with altered DNA-binding specificity	17478511
1904287	2007	26	Retroposition and evolution of the DNA-binding motifs of YY1, YY2 and REX1	17478514
2884949	2007	1	The outer membrane secretin PilQ from <italic>Neisseria meningitidis</italic> binds DNA	17464074
1976380	2007	1	Differential regulation of closely related R2R3-MYB transcription factors controls flavonol accumulation in different parts of the <italic>Arabidopsis thaliana</italic> seedling	17419845
1929140	2007	1	Decline of nucleotide excision repair capacity in aging <italic>Caenorhabditis elegans</italic>	17472752
1914216	2007	1	Cell cycle regulation in <italic>Trypanosoma brucei</italic>	17335918
1868949	2007	5	Genetic interplay between the transcription factors Sp8 and Emx2 in the patterning of the forebrain	17470284
1866225	2007	1	Toll-like receptor 2 signaling is a mediator of apoptosis in herpes simplex virus-infected microglia	17470292
2765476	2007	11	Effects of promyelocytic leukemia zinc finger protein on the proliferation of cultured human corneal endothelial cells	17515885
1878506	2007	1	Multiple non-collinear TF-map alignments of promoter regions	17456238
1877807	2007	1	Development of the mammalian liver and ventral pancreas is dependent on GATA4	17451603
1904272	2007	1	Differential regulation of repeated histone genes during the fission yeast cell cycle	17452352
1853126	2007	1	Regulatory Circuit of Human MicroRNA Biogenesis	17447837
1867819	2007	1	A decline in transcript abundance for <italic>Heterodera glycines </italic>homologs of <italic>Caenorhabditis elegans uncoordinated </italic>genes accompanies its sedentary parasitic phase	17445261
1858693	2007	1	cTFbase: a database for comparative genomics of transcription factors in cyanobacteria	17439663
1847718	2007	3	Differential Cerebral Cortex Transcriptomes of Baboon Neonates Consuming Moderate and High Docosahexaenoic Acid Formulas	17426818
1838922	2007	1	Human <italic>GLI3</italic> Intragenic Conserved Non-Coding Sequences Are Tissue-Specific Enhancers	17426814
2064115	2007	2	Myosin VI is required for sorting of AP-1B&#x2013;dependent cargo to the basolateral domain in polarized MDCK cells	17403927
1865373	2007	1	Genetic mapping of a new heart rate QTL on chromosome 8 of spontaneously hypertensive rats	17419875
1863419	2007	3	Large-scale RNAi screens identify novel genes that interact with the <italic>C. elegans </italic>retinoblastoma pathway as well as splicing-related components with synMuv B activity	17417969
1853094	2007	2	Impact of AtNHX1, a vacuolar Na<sup>+</sup>/H<sup>+ </sup>antiporter, upon gene expression during short- and long-term salt stress in <italic>Arabidopsis thaliana</italic>	17411438
1896000	2007	3	Integration of <italic>Arabidopsis thaliana </italic>stress-related transcript profiles, promoter structures, and cell-specific expression	17408486
1853090	2007	2	Gene expression profiles in rat brain disclose CNS signature genes and regional patterns of functional specialisation	17408481
2778656	2007	5	Progesterone regulation of implantation-related genes: new insights into the role of oestrogen	17404688
2049045	2007	1	Gene expression changes in long-term culture of T-cell clones: genomic effects of chronic antigenic stress in aging and immunosenescence	17286612
1868920	2007	1	<italic>FGFR1 </italic>amplification in breast carcinomas: a chromogenic <italic>in situ </italic>hybridisation analysis	17397528
1848003	2007	6	DNA Familial Binding Profiles Made Easy: Comparison of Various Motif Alignment and Clustering Strategies	17397256
1839163	2007	1	Systematic Identification of Cellular Signals Reactivating Kaposi Sarcoma&#x2013;Associated Herpesvirus	17397260
1852898	2007	1	Therapeutic Potential of Retinoid X Receptor Modulators forthe Treatment of the Metabolic Syndrome	17497022
1828618	2007	1	Probabilistic Protein Function Prediction from Heterogeneous Genome-Wide Data	17396164
1868932	2007	1	Genome mapping and expression analyses of human intronic noncoding RNAs reveal tissue-specific patterns and enrichment in genes related to regulation of transcription	17386095
1829477	2007	1	Discovering Motifs in Ranked Lists of DNA Sequences	17381235
1819556	2007	1	XIAP Protection of Photoreceptors in Animal Models of Retinitis Pigmentosa	17375200
1810430	2007	1	Transcriptional Repressor Gfi1 Integrates Cytokine-Receptor Signals Controlling B-Cell Differentiation	17375192
1847438	2007	7	C-type natriuretic peptide regulates endochondral bone growth through p38 MAP kinase-dependent and &#x2013; independent pathways	17374144
1851712	2007	1	Transcriptional profiling of C57 and DBA strains of mice in the absence and presence of morphine	17367521
1839114	2007	5	Mechanisms of leukemogenesis induced by bovine leukemia virus: prospects for novel anti-retroviral therapies in human	17362524
1868946	2007	3	The ring between ring fingers (RBR) protein family	17367545
1808422	2007	1	<italic>Tetrahymena</italic> Metallothioneins Fall into Two Discrete Subfamilies	17356700
1874654	2007	1	Transactivation of a DR-1 PPRE by a human constitutive androstane receptor variant expressed from internal protein translation start sites	17355985
1852312	2007	1	Signal transduction-related responses to phytohormones and environmental challenges in sugarcane	17355627
1821046	2007	3	The <italic>Sorcerer II</italic> Global Ocean Sampling Expedition: Expanding the Universe of Protein Families	17355171
1868935	2007	1	New genes in the evolution of the neural crest differentiation program	17352807
1874657	2007	1	Site-directed transposon integration in human cells	17344320
1828165	2007	1	Sp1/Sp3 and DNA-methylation contribute to basal transcriptional activation of human podoplanin in MG63 versus Saos-2 osteoblastic cells	17343736
1874624	2007	2	Nucleocapsid protein-mediated maturation of dimer initiation complex of full-length SL1 stemloop of HIV-1: sequence effects and mechanism of RNA refolding	17341460
1808117	2007	2	Arkadia Enhances Nodal/TGF-&#x3B2; Signaling by Coupling Phospho-Smad2/3 Activity and Turnover	17341133
1821010	2007	1	Modulation of gene expression in a human cell line caused by poliovirus, vaccinia virus and interferon	17338811
1829156	2007	2	Transcriptional analysis of early lineage commitment in human embryonic stem cells	17335568
1808073	2007	1	A <named-content content-type="genus-species">Caenorhabditis elegans</named-content> Wild Type Defies the Temperature&#x2013;Size Rule Owing to a Single Nucleotide Polymorphism in <italic>tra-3</italic>	17335351
2770139	2007	1	Expression analysis of the TAB2 protein in adult mouse tissues	17406806
1874599	2007	2	Alternative splicing and bioinformatic analysis of human U12-type introns	17332017
2633482	2007	1	Association of the Asn306Ser variant of the <italic>SP4</italic> transcription factor and an intronic variant in the &#x3B2;-subunit of transducin with digenic disease	17356515
2064026	2007	1	Notch signaling is necessary for epithelial growth arrest by TGF-&#x3B2;	17325209
1810520	2007	4	Evolution of a novel subfamily of nuclear receptors with members that each contain two DNA binding domains	17319953
1821041	2007	4	Supervised group Lasso with applications to microarray data analysis	17316436
1810296	2007	1	Resistance of <italic>Leishmania (Leishmania) amazonensis </italic>and <italic>Leishmania (Viannia) braziliensis </italic>to nitric oxide correlates with disease severity in Tegumentary Leishmaniasis	17316450
2360087	2007	1	<italic>hEGR1</italic> is induced by EGF, inhibited by gefitinib in bladder cell lines and related to EGF receptor levels in bladder tumours	17311025
1865076	2007	10	Ovol1 represses its own transcription by competing with transcription activator c-Myb and by recruiting histone deacetylase activity	17311813
1865050	2007	7	Ubiquitin-interaction motifs of RAP80 are critical in its regulation of estrogen receptor &#x3B1;	17311814
2118724	2007	4	Expression of the transcription factor cKrox in peripheral CD8 T cells reveals substantial postthymic plasticity in CD4-CD8 lineage differentiation	17296789
2118723	2007	1	Cardiopoietic programming of embryonic stem cells for tumor-free heart repair	17283208
1803772	2007	11	A dynamic model of gene expression in monocytes reveals differences in immediate/early response genes between adult and neonatal cells	17306030
1790633	2007	2	High-Throughput Sequencing of <italic>Arabidopsis</italic> microRNAs: Evidence for Frequent Birth and Death of <italic>MIRNA</italic> Genes	17299599
1784065	2007	3	The Identification of Lymphocyte-Like Cells and Lymphoid-Related Genes in Amphioxus Indicates the Twilight for the Emergency of Adaptive Immune System	17299586
2778661	2007	1	Cardiovascular development: towards biomedical applicability	17380310
2778649	2007	1	Cardiovascular development: towards biomedical applicability	17380311
2778635	2007	1	Cardiovascular development: towards biomedical applicability	17380306
1865063	2007	31	Homing endonuclease I-TevIII: dimerization as a means to a double-strand break	17289754
1796618	2007	1	Detecting non-coding selective pressure in coding regions	17288582
2610405	2007	2	Use of suppression subtractive hybridization to identify genes regulated by ciliary neurotrophic factor in postnatal retinal explants	17327826
1851384	2007	1	Involvement of maternal embryonic leucine zipper kinase (MELK) in mammary carcinogenesis through interaction with Bcl-G, a pro-apoptotic member of the Bcl-2 family	17280616
1790951	2007	1	Specification of Neuronal Identities by Feedforward Combinatorial Coding 	17298176
1800866	2007	1	Predicting zinc binding at the proteome level	17280606
1852409	2007	1	Parallel evolution of conserved non-coding elements that target a common set of developmental regulatory genes from worms to humans	17274809
1802747	2007	1	Holoprosencephaly	17274816
1859974	2007	1	Human growth hormone (<italic>GH1</italic>) gene polymorphism map in a normal-statured adult population	17223997
1800864	2007	2	New pandemics: HIV and AIDS, HCV and chronic hepatitis, Influenza virus and flu	17270043
1851636	2007	2	Dual role of DNA methylation inside and outside of CTCF-binding regions in the transcriptional regulation of the telomerase <italic>hTERT</italic> gene	17267411
1851648	2007	2	DNA binding mechanism revealed by high resolution crystal structure of <italic>Arabidopsis thaliana</italic> WRKY1 protein	17264121
1851645	2007	1	Identifying synergistic regulation involving c-Myc and sp1 in human tissues	17264126
1851644	2007	2	Structure-based prediction of C<sub>2</sub>H<sub>2</sub> zinc-finger binding specificity: sensitivity to docking geometry	17264128
1888716	2007	3	Expression microarray analysis of papillary thyroid carcinoma and benign thyroid tissue: emphasis on the follicular variant and potential markers of malignancy	17252232
1803786	2007	2	Identification of candidate methylation-responsive genes in ovarian cancer	17254359
1794537	2007	1	Retroviral activation of the mir-106a microRNA cistron in T lymphoma	17442096
1851627	2007	1	Dry-reagent disposable dipstick test for visual screening of seven leukemia-related chromosomal translocations	17251199
1807963	2007	1	Contributions of ubiquitin- and PCNA-binding domains to the activity of Polymerase &#x3B7; in <italic>Saccharomyces cerevisiae</italic>	17251197
1796875	2007	2	POU-domain factor Brn3a regulates both distinct and common programs of gene expression in the spinal and trigeminal sensory ganglia	17239249
1784109	2007	2	Synthesis and biologic properties of hydrophilic sapphyrins, a new class of tumor-selective inhibitors of gene expression	17233922
2674674	2007	4	3&#x2032;UTR-located <italic>ALU</italic> Elements: Donors of Potetial miRNA Target Sites and Mediators of Network miRNA-based Regulatory Interactions	19455205
1785377	2007	1	Identification of candidate genes associated with cell wall digestibility and eQTL (expression quantitative trait loci) analysis in a Flint &#xD7; Flint maize recombinant inbred line population	17233901
1784108	2007	1	Transcriptional changes associated with breast cancer occur as normal human mammary epithelial cells overcome senescence barriers and become immortalized	17233903
1805039	2007	14	Global genome expression analysis of rice in response to drought and high-salinity stresses in shoot, flag leaf, and panicle	17225073
1783645	2007	1	Calpain-5 gene variants are associated with diastolic blood pressure and cholesterol levels	17227582
1781436	2007	2	Comprehensive genetic and epigenetic analysis of sporadic meningioma for macro-mutations on 22q and micro-mutations within the <italic>NF2 </italic>locus	17222329
1797813	2007	5	Bioinformatics analysis of the early inflammatory response in a rat thermal injury model	17214898
2096761	2007	1	Nucleotide receptor signalling and the generation of reactive oxygen species	18404417
1783848	2007	2	Green tea increases anti-inflammatory tristetraprolin and decreases pro-inflammatory tumor necrosis factor mRNA levels in rats	17207279
1770905	2007	2	Clinical relevance of Neutral Endopeptidase (NEP/CD10) in melanoma	17207277
1790711	2007	1	An annotated catalogue of salivary gland transcripts in the adult female mosquito, <italic>&#xC6;des &#xE6;gypti</italic>*	17204158
1807970	2007	7	Cooperative binding of the yeast Spt10p activator to the histone upstream activating sequences is mediated through an N-terminal dimerization domain	17202156
1770935	2007	2	Gene expression profiles of primary colorectal carcinomas, liver metastases, and carcinomatoses	17201907
1781936	2007	1	Comparative genomic analysis of prion genes	17199895
3168151	2007	1	Missense mutation G296S in <italic>GATA4</italic> is not responsible for cardiac septal defects	21957339
2779901	2007	2	Transcriptome Profiling of <italic>Lotus japonicus</italic> Roots During Arbuscular Mycorrhiza Development and Comparison with that of Nodulation	17634281
2151606	2007	1	Muscle Chloride Channel Dysfunction in Two Mouse Models of Myotonic Dystrophy	17158949
1906734	2007	1	Cytosolic and ER J-domains of mammalian and parasitic origin can functionally interact with DnaK	17239655
1762408	2006	1	An NF-&#x3BA;B and Slug Regulatory Loop Active in Early Vertebrate Mesoderm	17205110
1790716	2006	1	Recursive gene selection based on maximum margin criterion: a comparison with SVM-RFE	17187691
1766928	2006	1	Identification of poly(ADP-ribose)polymerase-1 and Ku70/Ku80 as transcriptional regulators of S100A9 gene expression	17187679
1774577	2006	1	Quantitative analysis of cell-type specific gene expression in the green alga <italic>Volvox carteri</italic>	17184518
1807978	2007	3	Specific targeting of cytosine methylation to DNA sequences <italic>in vivo</italic>	17182629
1762350	2006	1	Genes from Chagas Susceptibility Loci That Are Differentially Expressed in <italic>T. cruzi</italic>-Resistant Mice Are Candidates Accounting for Impaired Immunity	17183687
1828611	2006	2	The <italic>Drosophila</italic> RASSF Homolog Antagonizes the Hippo Pathway	17174922
2064700	2006	2	Chaperone-mediated coupling of endoplasmic reticulum and mitochondrial Ca<sup>2+</sup> channels	17178908
1764486	2006	1	Computational promoter analysis of mouse, rat and human antimicrobial peptide-coding genes	17254313
1764469	2006	4	Prediction of the functional class of metal-binding proteins from sequence derived physicochemical properties by support vector machine approach	17254297
1770933	2006	3	Investigation of the molecular profile of basal cell carcinoma using whole genome microarrays	17173689
1807959	2007	1	Rapid DNA mapping by fluorescent single molecule detection	17175538
1802619	2007	1	Genome-wide analyses of retrogenes derived from the human box H/ACA snoRNAs	17175533
1802614	2007	26	Cold shock domain proteins and glycine-rich RNA-binding proteins from <italic>Arabidopsis thaliana</italic> can promote the cold adaptation process in <italic>Escherichia coli</italic>	17169986
1794432	2006	1	Inferring steady state single-cell gene expression distributions from analysis of mesoscopic samples	17169148
1712225	2006	1	F-box proteins: more than baits for the SCF?	17166256
2360773	2006	1	Clinical experience with the novel histone deacetylase inhibitor vorinostat (suberoylanilide hydroxamic acid) in patients with relapsed lymphoma	
1805040	2006	2	Genome-wide transcriptional analysis of salinity stressed <italic>japonica</italic> and <italic>indica</italic> rice genotypes during panicle initiation stage	17160619
1779618	2006	1	Microarray validation: factors influencing correlation between oligonucleotide microarrays and real-time PCR	17242735
1775030	2006	3	Down-Regulation of Tristetraprolin Expression Results in Enhanced IL-12 and MIP-2 Production and Reduced MIP-3<italic>&#x3B1;</italic> Synthesis in Activated Macrophages	17392586
1713250	2006	1	Effect of ret/PTC 1 rearrangement on transcription and post-transcriptional regulation in a papillary thyroid carcinoma model	17156473
4982884	2006	1	The science commons in health research: structure, function, and value	27570367
1761428	2007	15	Chimeric DNA methyltransferases target DNA methylation to specific DNA sequences and repress expression of target genes	17151075
1761425	2007	1	Structure of a nucleotide-bound Clp1-Pcf11 polyadenylation factor	17151076
2990333	2006	3	Abstracts of the Fifth International Symposium on Molecular Insect Science	
1878509	2007	1	Mouse and rat BDNF gene structure and expression revisited	17149751
1769342	2006	2	Coverage of whole proteome by structural genomics observed through protein homology modeling database	17146617
3614639	2006	1	Regulation of Prion Protein Expression: A Potential Site for Therapeutic Intervention in the Transmissible Spongiform Encephalopathies	23674999
1698923	2006	1	Analyzing the dose-dependence of the <italic>Saccharomyces cerevisiae </italic>global transcriptional response to methyl methanesulfonate and ionizing radiation	17140446
1698935	2006	1	FGFR1 and WT1 are markers of human prostate cancer progression	17137506
1687196	2006	1	Genome-wide loss of heterozygosity and copy number alteration in esophageal squamous cell carcinoma using the Affymetrix GeneChip Mapping 10 K array	17134496
1747190	2006	1	Structure of human MRG15 chromo domain and its binding to Lys36-methylated histone H3	17135209
1716729	2007	6	GeneSpeed: protein domain organization of the transcriptome	17132830
1684257	2006	1	Biochemical characterisation of LigN, an NAD<sup>+</sup>-dependent DNA ligase from the halophilic euryarchaeon <italic>Haloferax volcanii </italic>that displays maximal <italic>in vitro </italic>activity at high salt concentrations	17132163
1702487	2006	1	A combinatorial approach to create artificial homing endonucleases cleaving chosen sequences	17130168
1635299	2006	1	Functional interactions between Dlx2 and lymphoid enhancer factor regulate <italic>Msx2</italic>	17068080
1824789	2006	3	The right dose for every sex	17124606
1713252	2006	1	Nuclear Factor 90, a cellular dsRNA binding protein inhibits the HIV Rev-export function	17125513
1664571	2006	1	Serine phosphorylation regulates paxillin turnover during cell migration	17121676
1637127	2006	1	Iron Regulation and an Opportunistic AIDS-Related Fungal Infection	20076512
1637126	2006	9	Iron Regulation of the Major Virulence Factors in the AIDS-Associated Pathogen <named-content content-type="genus-species">Cryptococcus neoformans</named-content>	17121456
1635314	2006	1	Structural diversity of target-specific homopyrimidine peptide nucleic acid&#x2013;dsDNA complexes	17053099
1669725	2006	1	A microfluidic-FCS platform for investigation on the dissociation of Sp1-DNA complex by doxorubicin	17108358
1635746	2006	2	Two or Four Bristles: Functional Evolution of an Enhancer of <italic>scute</italic> in Drosophilidae	17105353
1635307	2006	11	Characterization of a nucleocapsid-like region and of two distinct primer tRNA<sup>Lys,2</sup> binding sites in the endogenous retrovirus Gypsy	17040893
1635537	2006	6	Expression Profiling of MAP Kinase&#x2013;Mediated Meiotic Progression in <named-content content-type="genus-species">Caenorhabditis elegans</named-content>	17096596
1636665	2006	1	Epigenetic aberrations and cancer	17092350
1636644	2006	1	Transcriptional and post-transcriptional regulation of retrotransposons IAP and MuERV-L affect pluripotency of mice ES cells	17090336
1794593	2006	1	Identification of novel regulatory modules in dicotyledonous plants using expression data and comparative genomics	17090307
1654190	2006	9	Tracing the origin of functional and conserved domains in the human proteome: implications for protein evolution at the modular level	17090320
1693894	2006	4	PARP-1 and Ku compete for repair of DNA double strand breaks by distinct NHEJ pathways	17088286
1636048	2006	1	An analysis of mobile genetic elements in three <italic>Plasmodium </italic>species and their potential impact on the nucleotide composition of the <italic>P. falciparum </italic>genome	17083741
1693901	2006	62	ZNF366 is an estrogen receptor corepressor that acts through CtBP and histone deacetylases	17085477
1635732	2006	1	The cell biology of HIV-1 and other retroviruses	17083721
2151588	2006	1	Phosphoinositide 3-Kinase Binds to TRPV1 and Mediates NGF-stimulated TRPV1 Trafficking to the Plasma Membrane	17074976
1635733	2006	1	Down-regulation of transcription elogation factor A (SII) like 4 (<italic>TCEAL4</italic>) in anaplastic thyroid cancer	17076909
1635984	2006	9	Gene expression in TGFbeta-induced epithelial cell differentiation in a three-dimensional intestinal epithelial cell differentiation model	17074098
1635054	2006	2	Reconstructing protein structure from solvent exposure using tabu search	17069644
1626108	2006	1	RanBP2 Modulates Cox11 and Hexokinase I Activities and Haploinsufficiency of <italic>RanBP2</italic> Causes Deficits in Glucose Metabolism	17069463
1794562	2006	2	Transcriptional response to alcohol exposure in <italic>Drosophila melanogaster</italic>	17054780
1626471	2006	1	Identification of novel regulators in T-cell differentiation of aplastic anemia patients	17052335
