pmid	year	journal	title
24119403	2013	Mol. Cell	Structure and activity of the RNA-targeting Type III-B CRISPR-Cas complex of Thermus thermophilus.
24119402	2013	Mol. Cell	Structure of the CRISPR interference complex CSM reveals key similarities with cascade.
24119398	2013	Mol. Cell	Same same but different: new structural insight into CRISPR-Cas complexes.
24118239	2013	Clin. Microbiol. Infect.	Arrangement and number of clustered regularly interspaced short palindromic repeat spacers are associated with erythromycin susceptibility in emm12, emm75 and emm92 of group A streptococcus.
24117801	2013	J. Neurochem.	Genomic editing opens new avenues for zebrafish as a model for neurodegeneration.
24117409	2013	Dev. Growth Differ.	Genome editing using artificial site-specific nucleases in zebrafish.
24112784	2013	Plant J.	Synthetic nucleases for genome engineering in plants: prospects for a bright future.
24112467	2013	Plant Methods	Plant genome editing made easy: targeted mutagenesis in model and crop plants using the CRISPR/Cas system.
24109485	2013	Front Genet	A CRISPR CASe for high-throughput silencing.
24100224	2013	RNA Biol	Degeneration of a CRISPR/Cas system and its regulatory target during the evolution of a pathogen.
24095303	2013	Trends Microbiol.	RNA-dependent DNA endonuclease Cas9 of the CRISPR system: Holy Grail of genome editing?
24088745	2013	Fly (Austin)	CRISPR/Cas9-mediated genome engineering and the promise of designer flies on demand.
24086164	2013	PLoS Genet.	Dealing with the evolutionary downside of CRISPR immunity: bacteria and beneficial plasmids.
24084724	2013	Int J Mol Sci	Generation of an ICF syndrome model by efficient genome editing of human induced pluripotent stem cells using the CRISPR system.
24076990	2013	Nat. Methods	Cas9 as a versatile tool for engineering biology.
24076762	2013	Nat. Methods	Orthogonal Cas9 proteins for RNA-guided gene regulation and editing.
28206911	2013	Microbiology (Reading, Engl.)	Novel configurations of type I and II CRISPR-Cas systems in Corynebacterium diphtheriae.
24062157	2013	Nucleic Acids Res.	A DNA break inducer activates the anticodon nuclease RloC and the adaptive immunity in Acinetobacter baylyi ADP1.
24058980	2013	Nat. Methods	Missing the target?
24051625	2013	Lab Anim (NY)	Genome editing takes off.
24046387	2013	Dis Model Mech	The emerging use of zebrafish to model metabolic disease.
24039596	2013	PLoS Genet.	Type I-E CRISPR-cas systems discriminate target from non-target DNA through base pairing-independent PAM recognition.
24022156	2013	Nat. Biotechnol.	Staying on target with CRISPR-Cas.
24021627	2013	Nucleic Acids Res.	Unexpectedly broad target recognition of the CRISPR-mediated virus defence system in the archaeon Sulfolobus solfataricus.
24021553	2013	Trends Microbiol.	Postreplication targeting of transformants by bacterial immune systems?
24014593	2013	Proc. Natl. Acad. Sci. U.S.A.	A variant CRISPR-Cas9 system adds versatility to genome engineering.
24014591	2013	Proc. Natl. Acad. Sci. U.S.A.	Efficient nonmeiotic allele introgression in livestock using custom endonucleases.
24013562	2013	Nucleic Acids Res.	Efficient genome editing in Caenorhabditis elegans by CRISPR-targeted homologous recombination.
24007446	2013	BMC Genomics	Use of a promiscuous, constitutively-active bacterial enhancer-binding protein to define the σ⁵⁴ (RpoN) regulon of Salmonella Typhimurium LT2.
24002648	2013	Genetics	Highly improved gene targeting by germline-specific Cas9 expression in Drosophila.
23999856	2013	Cell Res.	Targeted mutagenesis in rice using CRISPR-Cas system.
23999092	2013	Nucleic Acids Res.	Demonstration of CRISPR/Cas9/sgRNA-mediated targeted gene modification in Arabidopsis, tobacco, sorghum and rice.
23997119	2013	Nucleic Acids Res.	Efficient generation of large-scale genome-modified mice using gRNA and CAS9 endonuclease.
23995933	2013	Appl. Environ. Microbiol.	Bifidobacterium animalis subsp. lactis ATCC 27673 is a genomically unique strain within its conserved subspecies.
23995389	2013	Nat. Methods	Engineering the Caenorhabditis elegans genome using Cas9-triggered homologous recombination.
23994524	2013	FEBS Lett.	Structure based design of protein linkers for zinc finger nuclease.
23992847	2013	Cell	One-step generation of mice carrying reporter and conditional alleles by CRISPR/Cas-mediated genome engineering.
23992846	2013	Cell	Double nicking by RNA-guided CRISPR Cas9 for enhanced genome editing specificity.
23991254	2013	Stand Genomic Sci	The Complete Genome Sequence of Methanobrevibacter sp. AbM4.
23986753	2013	Front Microbiol	Characterization of hospital-associated lineages of ampicillin-resistant Enterococcus faecium from clinical cases in dogs and humans.
23979586	2013	Genetics	CRISPR/Cas9-targeted mutagenesis in Caenorhabditis elegans.
23979579	2013	Genetics	Heritable custom genomic modifications in Caenorhabditis elegans via a CRISPR-Cas9 system.
23979578	2013	Genetics	Targeted heritable mutation and gene conversion by Cas9-CRISPR in Caenorhabditis elegans.
23979577	2013	Genetics	Transgene-free genome editing in Caenorhabditis elegans using CRISPR-Cas.
23979576	2013	Genetics	Heritable gene knockout in Caenorhabditis elegans by direct injection of Cas9-sgRNA ribonucleoproteins.
23979432	2013	Nat. Rev. Microbiol.	Revenge of the phages: defeating bacterial defences.
23979020	2013	Cell Res.	Multiplexed activation of endogenous genes by CRISPR-on, an RNA-guided transcriptional activator system.
23977949	2013	ACS Synth Biol	Tunable and multifunctional eukaryotic transcription factors based on CRISPR/Cas.
23974631	2013	Sci Rep	Harnessing the CRISPR/Cas9 system to disrupt latent HIV-1 provirus.
23970676	2013	Science	The CRISPR craze.
23967192	2013	PLoS ONE	Structure and genetic content of the megaplasmids of neurotoxigenic clostridium butyricum type E strains from Italy.
23966868	2013	PLoS Genet.	Comparative genomic and functional analysis of 100 Lactobacillus rhamnosus strains and their comparison with strain GG.
23963532	2013	Mol Plant	Application of the CRISPR-Cas system for efficient genome engineering in plants.
23959171	2013	Cell. Mol. Life Sci.	Molecular mechanisms of CRISPR-mediated microbial immunity.
23958582	2013	Cell Res.	Efficient genome editing in plants using a CRISPR/Cas system.
23956122	2013	Mol Plant	RNA-guided genome editing in plants using a CRISPR-Cas system.
23942116	2013	Biochem. Biophys. Res. Commun.	Efficient isolation of specific genomic regions and identification of associated proteins by engineered DNA-binding molecule-mediated chromatin immunoprecipitation (enChIP) using CRISPR.
23940360	2013	Proc. Natl. Acad. Sci. U.S.A.	Efficient genome engineering in human pluripotent stem cells using Cas9 from Neisseria meningitidis.
23940313	2013	Proc. Natl. Acad. Sci. U.S.A.	DNA motifs determining the efficiency of adaptation into the Escherichia coli CRISPR array.
23939622	2013	Nucleic Acids Res.	CRISPR/Cas9 systems targeting β-globin and CCR5 genes have substantial off-target activity.
23935102	2013	J. Biol. Chem.	A ruler protein in a complex for antiviral defense determines the length of small interfering CRISPR RNAs.
23934893	2013	Genetics	Precise and heritable genome editing in evolutionarily diverse nematodes using TALENs and CRISPR/Cas9 to engineer insertions and deletions.
23929340	2013	Nat. Biotechnol.	Targeted mutagenesis in the model plant Nicotiana benthamiana using Cas9 RNA-guided endonuclease.
23929338	2013	Nat. Biotechnol.	Targeted genome modification of crop plants using a CRISPR-Cas system.
23929337	2013	Nat. Biotechnol.	Simultaneous generation and germline transmission of multiple gene mutations in rat using CRISPR-Cas systems.
23929336	2013	Nat. Biotechnol.	Heritable gene targeting in the mouse and rat using a CRISPR-Cas system.
23918387	2013	Proc. Natl. Acad. Sci. U.S.A.	Efficient multiplex biallelic zebrafish genome editing using a CRISPR nuclease system.
23913666	2013	Genesis	Engineering subtle targeted mutations into the mouse genome.
23907171	2013	Nat. Biotechnol.	CAS9 transcriptional activators for target specificity screening and paired nickases for cooperative genome engineering.
23904149	2013	Microbiology (Reading, Engl.)	Novel configurations of type I and II CRISPR-Cas systems in Corynebacterium diphtheriae.
23894338	2013	PLoS ONE	Lactobacillus paracasei comparative genomics: towards species pan-genome definition and exploitation of diversity.
23892898	2013	Nat. Methods	CRISPR RNA-guided activation of endogenous human genes.
23892895	2013	Nat. Methods	RNA-guided gene activation by CRISPR-Cas9-based transcription factors.
23891665	2013	Infect. Genet. Evol.	Uropathogenic Escherichia coli are less likely than paired fecal E. coli to have CRISPR loci.
23888878	2013	Curr Gene Ther	Genome engineering with TAL-effector nucleases and alternative modular nuclease technologies.
23887171	2013	ISME J	Comparative genomics of two 'Candidatus Accumulibacter' clades performing biological phosphorus removal.
23879538	2013	Crit. Rev. Eukaryot. Gene Expr.	Intriguing arms race between phages and hosts and implications for better anti-infectives.
23876611	2013	Phys Life Rev	How life changes itself: the Read-Write (RW) genome.
23874735	2013	PLoS ONE	Heritable and precise zebrafish genome editing using a CRISPR-Cas system.
23872677	2013	RNA Biol	Special focus CRISPR-Cas.
23872576	2013	Appl. Environ. Microbiol.	Variation of the virus-related elements within syntenic genomes of the hyperthermophilic Archaeon Aeropyrum.
23863837	2013	Nucleic Acids Res.	CRISPRmap: an automated classification of repeat conservation in prokaryotic adaptive immune systems.
23861664	2013	PLoS Comput. Biol.	Predictors of hepatitis B cure using gene therapy to deliver DNA cleavage enzymes: a mathematical modeling approach.
23857052	2013	Int J Mol Sci	Exploiting CRISPR/Cas: interference mechanisms and applications.
23856320	2013	Biotechnol. Adv.	Advances in genetic modification of pluripotent stem cells.
23853523	2013	Archaea	Virus-host and CRISPR dynamics in Archaea-dominated hypersaline Lake Tyrrell, Victoria, Australia.
23851088	2013	Appl. Environ. Microbiol.	The evolutionary divergence of Shiga toxin-producing Escherichia coli is reflected in clustered regularly interspaced short palindromic repeat (CRISPR) spacer composition.
23849981	2013	Cell	CRISPR-mediated modular RNA-guided regulation of transcription in eukaryotes.
23846216	2013	RNA Biol	Structure of the archaeal Cascade subunit Csa5: relating the small subunits of CRISPR effector complexes.
23836644	2013	Proc. Natl. Acad. Sci. U.S.A.	Rapid evolution of the human gut virome.
23833182	2013	Genetics	Highly efficient genome modifications mediated by CRISPR/Cas9 in Drosophila.
23827738	2013	Cell Rep	Highly efficient targeted mutagenesis of Drosophila with the CRISPR/Cas9 system.
23820428	2013	Nat Commun	CRISPR-Cas and restriction-modification systems are compatible and increase phage resistance.
23817069	2013	Nat. Methods	Heritable genome editing in C. elegans via a CRISPR-Cas9 system.
23810125	2013	Trends Microbiol.	Right of admission reserved, no matter the path.
23805973	2013	Biochem. J.	CRISPR interference: a structural perspective.
23803660	2013	Int J Mol Sci	The intertwining of transposable elements and non-coding RNAs.
23796925	2013	Antimicrob. Agents Chemother.	Antibiotic Resistance in Salmonella enterica Serovar Typhimurium Associates with CRISPR Sequence Type.
23790627	2013	J Genet Genomics	TALEN or Cas9 - rapid, efficient and specific choices for genome modifications.
23794616	2013	J. Bacteriol.	Evolutionary dynamics of the prokaryotic adaptive immunity system CRISPR-Cas in an explicit ecological context.
23792628	2013	Nat. Biotechnol.	High-frequency off-target mutagenesis induced by CRISPR-Cas nucleases in human cells.
23785737	2013	Biol. Direct	Comprehensive analysis of the HEPN superfamily: identification of novel roles in intra-genomic conflicts, defense, pathogenesis and RNA processing.
23762905	2013	Nat. Methods	CRISPR silencing.
23761437	2013	Nucleic Acids Res.	Programmable repression and activation of bacterial gene expression using an engineered CRISPR-Cas system.
23760266	2013	J. Biol. Chem.	In vitro reconstitution of an Escherichia coli RNA-guided immune system reveals unidirectional, ATP-dependent degradation of DNA target.
23756465	2013	EMBO J.	CRISPRs extending their reach: prokaryotic RNAi protein Cas9 recruited for gene regulation.
23748566	2013	Nucleic Acids Res.	Chromosomal deletions and inversions mediated by TALENs and CRISPR/Cas in zebrafish.
23726521	2013	Syst. Appl. Microbiol.	Phylogenetic position and virulence apparatus of the pear flower necrosis pathogen Erwinia piriflorinigrans CFBP 5888T as assessed by comparative genomics.
23718948	2013	Mol Plant	Zinc fingers, TAL effectors, or Cas9-based DNA binding proteins: what's best for targeting desired genome loci?
23709638	2013	Genetics	Genome engineering of Drosophila with the CRISPR RNA-guided Cas9 nuclease.
23706818	2013	Mol. Cell	Processing-independent CRISPR RNAs limit natural transformation in Neisseria meningitidis.
23701169	2013	Environ. Microbiol.	Reassortment of CRISPR repeat-spacer loci in Sulfolobus islandicus.
23698312	2013	J. Virol.	Massive activation of archaeal defense genes during viral infection.
23696746	2013	PLoS Genet.	High-resolution transcriptome maps reveal strain-specific regulatory features of multiple Campylobacter jejuni isolates.
23695584	2013	Acta Crystallogr. Sect. F Struct. Biol. Cryst. Commun.	Crystallization and preliminary X-ray diffraction analysis of the Cmr2-Cmr3 subcomplex in the CRISPR-Cas RNA-silencing effector complex.
23691509	2013	Biomed Res Int	Bacteriophages infecting Propionibacterium acnes.
23678062	2013	J. Clin. Microbiol.	Subtyping of Salmonella enterica serovar Newport outbreak isolates by CRISPR-MVLST and determination of the relationship between CRISPR-MVLST and PFGE results.
23675309	2013	PLoS Genet.	Genome-wide identification of regulatory RNAs in the human pathogen Clostridium difficile.
23664777	2013	Trends Biotechnol.	ZFN, TALEN, and CRISPR/Cas-based methods for genome engineering.
23661565	2013	Genome Biol Evol	CRISPR regulation of intraspecies diversification by limiting IS transposition and intercellular recombination.
23660175	2013	Int. J. Med. Microbiol.	Bacterial sRNAs: regulation in stress.
23657939	2013	RNA	Affinity purification of T7 RNA transcripts with homogeneous ends using ARiBo and CRISPR tags.
23643243	2013	Cell	One-step generation of mice carrying mutations in multiple genes by CRISPR/Cas-mediated genome engineering.
23637754	2013	PLoS ONE	The susceptibility of Pseudomonas aeruginosa strains from cystic fibrosis patients to bacteriophages.
23637624	2013	PLoS Genet.	Cytotoxic chromosomal targeting by CRISPR/Cas systems can reshape bacterial genomes and expel or remodel pathogenicity islands.
23628889	2013	RNA Biol	Evidence for the widespread distribution of CRISPR-Cas system in the Phylum Cyanobacteria.
23628424	2013	Genome Biol.	CRISPR-Cas systems target a diverse collection of invasive mobile genetic elements in human microbiomes.
23625968	2013	Nucleic Acids Res.	Double-strand DNA end-binding and sliding of the toroidal CRISPR-associated protein Csn2.
23620296	2013	Nucleic Acids Res.	RNA-Seq analyses reveal the order of tRNA processing events and the maturation of C/D box and CRISPR RNAs in the hyperthermophile Methanopyrus kandleri.
23619643	2013	RNA Biol	High-throughput analysis of type I-E CRISPR/Cas spacer acquisition in E. coli.
23619576	2013	RNA Biol	Two CRISPR-Cas systems in Methanosarcina mazei strain Gö1 display common processing features despite belonging to different types I and III.
23598790	2013	ISME J	Association between living environment and human oral viral ecology.
23594992	2013	RNA Biol	Essential requirements for the detection and degradation of invaders by the Haloferax volcanii CRISPR/Cas system I-B.
23594878	2013	Open Biol	Genomics and genetics of Sulfolobus islandicus LAL14/1, a model hyperthermophilic archaeon.
23584970	2013	Environ Microbiol Rep	The versatile in situ gene expression of an Epsilonproteobacteria-dominated biofilm from a hydrothermal chimney.
23584588	2013	Nature	A CRISPR/Cas system mediates bacterial innate immune evasion and virulence.
23584158	2013	RNA Biol	CRISPR decoys: competitive inhibitors of CRISPR immunity.
23584138	2013	RNA Biol	Novel insights into gene regulation of the rudivirus SIRV2 infecting Sulfolobus cells.
23583914	2013	J. Mol. Biol.	Crystal structure of the Cmr2-Cmr3 subcomplex in the CRISPR-Cas RNA silencing effector complex.
23563642	2013	RNA Biol	The tracrRNA and Cas9 families of type II CRISPR-Cas immunity systems.
23536990	2013	Zebrafish	The CRISPR system--keeping zebrafish gene targeting fresh.
23535981	2013	Microb. Ecol.	CRISPRs of Enterococcus faecalis and E. hirae isolates from pig feces have species-specific repeats but share some common spacer sequences.
23535277	2013	RNA Biol	CRISPR-mediated defense mechanisms in the hyperthermophilic archaeal genus Sulfolobus.
23535272	2013	RNA Biol	crRNA and tracrRNA guide Cas9-mediated DNA interference in Streptococcus thermophilus.
23535265	2013	RNA Biol	CRISPR-Cas systems preferentially target the leading regions of MOBF conjugative plasmids.
23535213	2013	RNA Biol	Programmable plasmid interference by the CRISPR-Cas system in Thermococcus kodakarensis.
23535141	2013	RNA Biol	Adaptation and modification of three CRISPR loci in two closely related cyanobacteria.
23528705	2013	Cell Res.	Genome editing with RNA-guided Cas9 nuclease in zebrafish embryos.
23527601	2013	Biochem. J.	Structure of a dimeric crenarchaeal Cas6 enzyme with an atypical active site for CRISPR RNA processing.
23527145	2013	PLoS ONE	Genome sequence of Lactobacillus pentosus KCA1: vaginal isolate from a healthy premenopausal woman.
23521820	2013	BMC Genomics	Comparative genome analysis of Streptococcus infantarius subsp. infantarius CJ18, an African fermented camel milk isolate with adaptations to dairy environment.
23520078	2013	Wiley Interdiscip Rev RNA	CRISPR-Cas systems and RNA-guided interference.
23516369	2013	PLoS Genet.	The population and evolutionary dynamics of phage and bacteria with CRISPR-mediated immunity.
23511966	2013	Nucleic Acids Res.	Crass: identification and reconstruction of CRISPR from unassembled metagenomic data.
23500492	2013	J. Mol. Biol.	Conservation and variability in the structure and function of the Cas5d endoribonuclease in the CRISPR-mediated microbial immune system.
23499818	2013	BioSystems	Modeling bacterial immune systems: strategies for expression of toxic - but useful - molecules.
23498194	2013	Food Microbiol.	The combination of CRISPR-MVLST and PFGE provides increased discriminatory power for differentiating human clinical isolates of Salmonella enterica subsp. enterica serovar Enteritidis.
23495939	2013	Annu. Rev. Biochem.	CRISPR-mediated adaptive immune systems in bacteria and archaea.
23493562	2013	Proc. Natl. Acad. Sci. U.S.A.	RNA-protein analysis using a conditional CRISPR nuclease.
23492852	2013	Phys Biol	Physical model of the immune response of bacteria against bacteriophage through the adaptive CRISPR-Cas immune system.
23492433	2013	RNA Biol	CRISPRTarget: bioinformatic prediction and analysis of crRNA targets.
23481601	2013	MBio	The CRISPR-associated gene cas2 of Legionella pneumophila is required for intracellular infection of amoebae.
23478298	2013	Cell Res.	RNA-guided genome editing à la carte.
23474684	2013	Nat. Rev. Microbiol.	A CRISPR view of genome sequences.
23470997	2013	Nucleic Acids Res.	Comparative genomics of defense systems in archaea and bacteria.
23470522	2013	RNA Biol	Snapshot of haloarchaeal tailed virus genomes.
23460208	2013	Nucleic Acids Res.	Genome engineering in Saccharomyces cerevisiae using CRISPR-Cas systems.
23454186	2013	Structure	Recognition and cleavage of a nonstructured CRISPR RNA by its processing endoribonuclease Cas6.
23452860	2013	Cell	Repurposing CRISPR as an RNA-guided platform for sequence-specific control of gene expression.
23448668	2013	Genome Biol.	A CRISPR way to engineer the human genome.
23446883	2013	Mob Genet Elements	The immune system of halophilic archaea.
23446421	2013	Nature	A bacteriophage encodes its own CRISPR/Cas adaptive response to evade host innate immunity.
23445770	2013	RNA Biol	CRISPR-spacer integration reporter plasmids reveal distinct genuine acquisition specificities among CRISPR-Cas I-E variants of Escherichia coli.
23442002	2013	BMC Evol. Biol.	Probabilistic models for CRISPR spacer content evolution.
23441196	2013	PLoS ONE	CRISPR-Cas systems in the cyanobacterium Synechocystis sp. PCC6803 exhibit distinct processing pathways involving at least two Cas6 and a Cmr2 protein.
23439366	2013	RNA Biol	CRISPR-Cas: evolution of an RNA-based adaptive immunity system in prokaryotes.
23439321	2013	RNA Biol	Holding a grudge: persisting anti-phage CRISPR immunity in multiple human gut microbiomes.
23435891	2013	Appl. Environ. Microbiol.	Comparative genomic analysis of phylogenetically closely related Hydrogenobaculum sp. isolates from Yellowstone National Park.
23422322	2013	RNA Biol	Diversity of CRISPR systems in the euryarchaeal Pyrococcales.
23413345	2013	Science	Molecular biology. New tool for genome surgery.
23409020	2013	PLoS ONE	Phylogenetics and differentiation of Salmonella Newport lineages by whole genome sequencing.
23406879	2013	RNA Biol	Cas3 stimulates runaway replication of a ColE1 plasmid in Escherichia coli and antagonises RNaseHI.
23403393	2013	RNA Biol	Protospacer recognition motifs: mixed identities and functional diversity.
23395183	2013	Structure	Structure of the Cmr2-Cmr3 subcomplex of the Cmr RNA silencing complex.
23392318	2013	RNA Biol	Comparative analysis ofCas6b processing and CRISPR RNA stability.
23392292	2013	RNA Biol	In defense of phage: viral suppressors of CRISPR-mediated adaptive immunity in bacteria.
23392250	2013	RNA Biol	RcsB-BglJ-mediated activation of Cascade operon does not induce the maturation of CRISPR RNAs in E. coli K12.
23392249	2013	RNA Biol	Genetic determinants of PAM-dependent DNA targeting and pre-crRNA processing in Sulfolobus islandicus.
23386978	2013	Elife	RNA-programmed genome editing in human cells.
23385575	2013	Nat Commun	Strong bias in the bacterial CRISPR elements that confer immunity to phage.
23370277	2013	FEBS Lett.	Crystal structure of Cmr5 from Pyrococcus furiosus and its functional implications.
23360966	2013	Nat. Biotechnol.	Targeted genome engineering in human cells with the Cas9 RNA-guided endonuclease.
23360965	2013	Nat. Biotechnol.	RNA-guided editing of bacterial genomes using CRISPR-Cas systems.
23360964	2013	Nat. Biotechnol.	Efficient genome editing in zebrafish using a CRISPR-Cas system.
23356320	2013	Biochem. Soc. Trans.	C/D box sRNA, CRISPR RNA and tRNA processing in an archaeon with a minimal fragmented genome.
23356314	2013	Biochem. Soc. Trans.	The ring of confidence: a haloarchaeal CRISPR/Cas system.
23339658	2013	BMC Genomics	Reassessment of the Listeria monocytogenes pan-genome reveals dynamic integration hotspots and mobile genetic elements as major components of the accessory genome.
23334296	2013	EMBO J.	In vitro reconstitution of Cascade-mediated CRISPR immunity in Streptococcus thermophilus.
23333731	2013	Int. J. Med. Microbiol.	First indication for a functional CRISPR/Cas system in Francisella tularensis.
23325851	2013	Nucleic Acids Res.	Solution properties of the archaeal CRISPR DNA repeat-binding homeodomain protein Cbp2.
23322786	2013	J. Biol. Chem.	Toxin-antitoxin systems on the large defense plasmid pSYSA of Synechocystis sp. PCC 6803.
23322222	2013	Nat. Rev. Genet.	Technology: a CRISPR genome-editing tool.
23320564	2013	Mol. Microbiol.	A novel interference mechanism by a type IIIB CRISPR-Cmr module in Sulfolobus.
23291586	2013	Nat. Genet.	Genomic analysis of smooth tubercle bacilli provides insights into ancestry and pathoadaptation of Mycobacterium tuberculosis.
23287722	2013	Science	RNA-guided human genome engineering via Cas9.
23287718	2013	Science	Multiplex genome engineering using CRISPR/Cas systems.
23275249	2013	Folia Microbiol. (Praha)	Molecular identification and characterization of clustered regularly interspaced short palindromic repeat (CRISPR) gene cluster in Taylorella equigenitalis.
26056569	2013	Mol Cell Ther	Flowing through the CRISPR-CAScade: Will genome editing boost cell therapies?
23268230	2012	Nat. Rev. Microbiol.	Phage biology: Giving CRISPR the slip.
23259527	2012	BMC Microbiol.	Insights into the CRISPR/Cas system of Gardnerella vaginalis.
23259483	2012	BMC Genomics	Genome-guided analysis of physiological and morphological traits of the fermentative acetate oxidizer Thermacetogenium phaeum.
23243301	2012	J. Bacteriol.	Characterization of CRISPR RNA biogenesis and Cas6 cleavage-mediated inhibition of a provirus in the haloarchaeon Haloferax mediterranei.
23242138	2012	Nature	Bacteriophage genes that inactivate the CRISPR/Cas bacterial immune system.
23240053	2012	PLoS ONE	Mobile CRISPR/Cas-mediated bacteriophage resistance in Lactococcus lactis.
23233852	2012	Front Microbiol	Global analysis of viral infection in an archaeal model system.
23226499	2012	PLoS ONE	In vivo protein interactions and complex formation in the Pectobacterium atrosepticum subtype I-F CRISPR/Cas System.
23224375	2012	Extremophiles	Genomic analysis of cold-active Colwelliaphage 9A and psychrophilic phage-host interactions.
23221803	2012	MBio	Viral diversity threshold for adaptive immunity in prokaryotes.
23202464	2012	Viruses	Function and regulation of clustered regularly interspaced short palindromic repeats (CRISPR) / CRISPR associated (Cas) systems.
28206908	2012	Microbiology (Reading, Engl.)	Antibiotic resistance plasmids spread among natural isolates of Escherichia coli in spite of CRISPR elements.
23189210	2012	PLoS ONE	Target motifs affecting natural immunity by a constitutive CRISPR-Cas system in Escherichia coli.
23160122	2012	Appl. Environ. Microbiol.	Comparative genomic analysis and benzene, toluene, ethylbenzene, and o-, m-, and p-xylene (BTEX) degradation pathways of Pseudoxanthomonas spadix BD-a59.
23151644	2012	ISME J	Geoarchaeota: a new candidate phylum in the Archaea from high-temperature acidic iron mats in Yellowstone National Park.
23151069	2012	Biol. Direct	Live virus-free or die: coupling of antivirus immunity and programmed suicide or dormancy in prokaryotes.
23147725	2012	Antimicrob. Agents Chemother.	Emergence of sequence type 779 methicillin-resistant Staphylococcus aureus harboring a novel pseudo staphylococcal cassette chromosome mec (SCCmec)-SCC-SCCCRISPR composite element in Irish hospitals.
23145983	2012	Annu. Rev. Genet.	The CRISPRs, they are a-changin': how prokaryotes generate adaptive immunity.
23144376	2012	J. Bacteriol.	Draft genome sequences of Actinomyces timonensis strain 7400942T and its prophage.
23123013	2012	Virology	Memory of viral infections by CRISPR-Cas adaptive immune systems: acquisition of new information.
23079036	2012	FEBS Lett.	Nucleic acid binding surface and dimer interface revealed by CRISPR-associated CasB protein structures.
23063226	2012	J Endod	CRISPR-Cas, a prokaryotic adaptive immune system, in endodontic, oral, and multidrug-resistant hospital-acquired Enterococcus faecalis.
23061021	2012	Mob Genet Elements	The flexible gene pool of Propionibacterium acnes.
23059972	2012	Microbiology (Reading, Engl.)	Antibiotic resistance plasmids spread among natural isolates of Escherichia coli in spite of CRISPR elements.
23057602	2012	Environ. Microbiol.	The genome of the ammonia-oxidizing Candidatus Nitrososphaera gargensis: insights into metabolic versatility and environmental adaptations.
23057534	2012	Environ. Microbiol.	Phage mutations in response to CRISPR diversification in a bacterial population.
23056615	2012	PLoS ONE	The CRISPR associated protein Cas4 Is a 5' to 3' DNA exonuclease with an iron-sulfur cluster.
23035199	2012	J. Clin. Microbiol.	Use of clustered regularly interspaced short palindromic repeat sequence polymorphisms for specific detection of enterohemorrhagic Escherichia coli strains of serotypes O26:H11, O45:H2, O103:H2, O111:H8, O121:H19, O145:H28, and O157:H7 by real-time PCR.
23033473	2012	MBio	An evolutionary link between natural transformation and CRISPR adaptive immunity.
23019517	2012	Sci Rep	Genomes of surface isolates of Alteromonas macleodii: the life of a widespread marine opportunistic copiotroph.
23006625	2012	RNA	Cas5d processes pre-crRNA and is a member of a larger family of CRISPR RNA endonucleases.
22987782	2012	Proteins	Crystal structure and nucleic acid-binding activity of the CRISPR-associated protein Csx1 of Pyrococcus furiosus.
22986408	2012	J Vis Exp	Substrate generation for endonucleases of CRISPR/cas systems.
22984530	2012	PLoS ONE	Diversity of Acinetobacter baumannii in four French military hospitals, as assessed by multiple locus variable number of tandem repeats analysis.
22983090	2012	Nat. Biotechnol.	RNA processing enables predictable programming of gene expression.
22958640	2012	Structure	Defense systems up: structure of subtype I-C/Dvulg CRISPR/Cas.
22954644	2012	RNA Biol	Cascade-mediated binding and bending of negatively supercoiled DNA.
22949671	2012	Proc. Natl. Acad. Sci. U.S.A.	Cas9-crRNA ribonucleoprotein complex mediates specific DNA cleavage for adaptive immunity in bacteria.
22945471	2012	Eur. J. Clin. Microbiol. Infect. Dis.	A novel link between Campylobacter jejuni bacteriophage defence, virulence and Guillain-Barré syndrome.
22945354	2012	Cell Res.	The double-edged sword of CRISPR-Cas systems.
22945229	2012	Mol. Ther.	A CRISPR approach to gene targeting.
22942283	2012	J. Biol. Chem.	Double-stranded endonuclease activity in Bacillus halodurans clustered regularly interspaced short palindromic repeats (CRISPR)-associated Cas2 protein.
22941047	2012	Nat. Chem. Biol.	A new type V toxin-antitoxin system where mRNA for toxin GhoT is cleaved by antitoxin GhoS.
22934116	2012	Int J Microbiol	Advances in bacteriophage-mediated control of plant pathogens.
22933772	2012	J. Bacteriol.	Draft genome sequence of Brevibacterium massiliense strain 541308T.
22933754	2012	J. Bacteriol.	Draft genome sequence of Actinomyces massiliensis strain 4401292T.
22931893	2012	Phys Biol	A simple biosynthetic pathway for large product generation from small substrate amounts.
22918228	2012	Mol. Cell Proteomics	Native tandem and ion mobility mass spectrometry highlight structural and modular similarities in clustered-regularly-interspaced shot-palindromic-repeats (CRISPR)-associated protein complexes from Escherichia coli and Pseudomonas aeruginosa.
22911826	2012	PLoS ONE	The complete genome sequence of Natrinema sp. J7-2, a haloarchaeon capable of growth on synthetic media without amino acid supplements.
22911717	2012	PLoS ONE	Cleavage of phage DNA by the Streptococcus thermophilus CRISPR3-Cas system.
22901538	2012	Cell Host Microbe	CRISPR interference can prevent natural transformation and virulence acquisition during in vivo bacterial infection.
22901532	2012	Cell Host Microbe	CRISPR-Cas: to take up DNA or not-that is the question.
22895033	2012	J. Clin. Microbiol.	Specific detection of enteroaggregative hemorrhagic Escherichia coli O104:H4 strains by use of the CRISPR locus as a target for a diagnostic real-time PCR.
